iter,success_rate,eval_success_rate,average_return,episode_length,entropy,eval_return,eval_ep_len,total_steps
256,0.0,0.0,0.0,150.0,1.8384862467646599,0.0,150.0,328960
257,0.0,0.0,0.0,150.0,1.8469493612647057,0.0,150.0,330240
258,0.0,0.0,0.0,150.0,1.8805559799075127,0.0,150.0,331520
259,0.0,0.0,0.0,150.0,1.8610234186053276,0.0,150.0,332800
260,0.0,0.0,0.0,150.0,1.8617242649197578,0.0,150.0,334080
261,0.0,0.0,0.0,150.0,1.8646441251039505,0.0,150.0,335360
262,0.0,0.0,0.0,150.0,1.8391210958361626,0.0,150.0,336640
263,0.0,0.0,0.0,150.0,1.835198201239109,0.0,150.0,337920
264,0.0,0.0,0.0,150.0,1.828452855348587,0.0,150.0,339200
265,0.0,0.0,0.0,150.0,1.8626568019390106,0.0,150.0,340480
266,0.0,0.0,0.0,150.0,1.8831193000078201,0.0,150.0,341760
267,0.1111111111111111,0.0,0.09844444444444445,135.44444444444446,1.85396908223629,0.0,150.0,343040
268,0.1111111111111111,0.0,0.03711111111111111,145.66666666666666,1.8219771683216095,0.0,150.0,344320
269,0.0,0.0,0.0,150.0,1.8912632167339325,0.0,150.0,345600
270,0.0,0.1,0.0,150.0,1.9036536663770676,0.094,136.0,346880
271,0.0,0.1,0.0,150.0,1.9153067395091057,0.094,136.0,348160
272,0.125,0.1,0.077,139.25,1.8969151601195335,0.094,136.0,349440
273,0.0,0.1,0.0,150.0,1.8739164248108864,0.094,136.0,350720
274,0.2,0.1,0.1166,133.9,1.8968379124999046,0.094,136.0,352000
275,0.0,0.1,0.0,150.0,1.883187174797058,0.094,136.0,353280
276,0.0,0.1,0.0,150.0,1.870819240808487,0.094,136.0,354560
277,0.0,0.1,0.0,150.0,1.882412850856781,0.094,136.0,355840
278,0.0,0.1,0.0,150.0,1.890396885573864,0.094,136.0,357120
279,0.0,0.1,0.0,150.0,1.8863922581076622,0.094,136.0,358400
280,0.0,0.0,0.0,150.0,1.8666651025414467,0.0,150.0,359680
281,0.0,0.0,0.0,150.0,1.8664548099040985,0.0,150.0,360960
282,0.0,0.0,0.0,150.0,1.881701022386551,0.0,150.0,362240
283,0.0,0.0,0.0,150.0,1.8513490110635757,0.0,150.0,363520
284,0.0,0.0,0.0,150.0,1.8538973703980446,0.0,150.0,364800
285,0.0,0.0,0.0,150.0,1.8249875232577324,0.0,150.0,366080
286,0.0,0.0,0.0,150.0,1.8671083003282547,0.0,150.0,367360
287,0.0,0.0,0.0,150.0,1.8780790269374847,0.0,150.0,368640
288,0.0,0.0,0.0,150.0,1.8784710466861725,0.0,150.0,369920
289,0.0,0.0,0.0,150.0,1.8876883015036583,0.0,150.0,371200
290,0.0,0.0,0.0,150.0,1.8902229964733124,0.0,150.0,372480
291,0.0,0.0,0.0,150.0,1.8591058403253555,0.0,150.0,373760
292,0.0,0.0,0.0,150.0,1.8870818093419075,0.0,150.0,375040
293,0.0,0.0,0.0,150.0,1.8620255440473557,0.0,150.0,376320
294,0.0,0.0,0.0,150.0,1.8550622016191483,0.0,150.0,377600
295,0.0,0.0,0.0,150.0,1.8294776007533073,0.0,150.0,378880
296,0.0,0.0,0.0,150.0,1.8351795226335526,0.0,150.0,380160
297,0.0,0.0,0.0,150.0,1.8640779107809067,0.0,150.0,381440
298,0.1111111111111111,0.0,0.09844444444444445,135.44444444444446,1.8732267245650291,0.0,150.0,382720
299,0.0,0.0,0.0,150.0,1.8549457415938377,0.0,150.0,384000
300,0.0,0.0,0.0,150.0,1.8835193067789078,0.0,150.0,385280
301,0.0,0.0,0.0,150.0,1.890118807554245,0.0,150.0,386560
302,0.0,0.0,0.0,150.0,1.8867596983909607,0.0,150.0,387840
303,0.0,0.0,0.0,150.0,1.8975255638360977,0.0,150.0,389120
304,0.125,0.0,0.018500000000000003,149.0,1.859735980629921,0.0,150.0,390400
305,0.1111111111111111,0.0,0.0431111111111111,144.66666666666666,1.8876728564500809,0.0,150.0,391680
306,0.0,0.0,0.0,150.0,1.9003297165036201,0.0,150.0,392960
307,0.0,0.0,0.0,150.0,1.9182612523436546,0.0,150.0,394240
308,0.0,0.0,0.0,150.0,1.906925991177559,0.0,150.0,395520
309,0.0,0.0,0.0,150.0,1.8888985216617584,0.0,150.0,396800
310,0.0,0.0,0.0,150.0,1.8986068964004517,0.0,150.0,398080
311,0.0,0.0,0.0,150.0,1.8892073333263397,0.0,150.0,399360
312,0.0,0.0,0.0,150.0,1.892021894454956,0.0,150.0,400640
313,0.0,0.0,0.0,150.0,1.8760873898863792,0.0,150.0,401920
314,0.0,0.0,0.0,150.0,1.86819726228714,0.0,150.0,403200
315,0.0,0.0,0.0,150.0,1.887411706149578,0.0,150.0,404480
316,0.0,0.0,0.0,150.0,1.9076891914010048,0.0,150.0,405760
317,0.0,0.0,0.0,150.0,1.9001634195446968,0.0,150.0,407040
318,0.0,0.0,0.0,150.0,1.8733316361904144,0.0,150.0,408320
319,0.125,0.0,0.08299999999999999,138.25,1.8983213230967522,0.0,150.0,409600
320,0.0,0.0,0.0,150.0,1.8931029587984085,0.0,150.0,410880
321,0.0,0.0,0.0,150.0,1.8726664185523987,0.0,150.0,412160
322,0.1111111111111111,0.0,0.0791111111111111,138.66666666666666,1.9134903699159622,0.0,150.0,413440
323,0.0,0.0,0.0,150.0,1.9227850809693336,0.0,150.0,414720
324,0.0,0.0,0.0,150.0,1.9081750065088272,0.0,150.0,416000
